elapsed_s,gpu_memory_mib,wsl_rss_kib,wsl_rss_source,wsl_swap_kib,minor_faults,major_faults,fault_processes,pcie_rx_mib_s,pcie_tx_mib_s
734.996,30539.0,75580612,WSL MemTotal-MemAvailable fallback,0,19325797,1677,4,,
736.037,30539.0,75604248,WSL MemTotal-MemAvailable fallback,0,19333002,1677,4,,
737.075,30539.0,75606564,WSL MemTotal-MemAvailable fallback,0,19333002,1677,4,,
738.111,30539.0,75608752,WSL MemTotal-MemAvailable fallback,0,19333002,1677,4,,
739.151,30539.0,75613720,WSL MemTotal-MemAvailable fallback,0,19333002,1677,4,,
740.187,30539.0,75609416,WSL MemTotal-MemAvailable fallback,0,19333089,1677,4,,
741.223,30538.0,75611248,WSL MemTotal-MemAvailable fallback,0,19333101,1677,4,,
742.259,30538.0,75614400,WSL MemTotal-MemAvailable fallback,0,19333101,1677,4,,
743.296,30539.0,75609048,WSL MemTotal-MemAvailable fallback,0,19334454,1677,4,,
744.335,30539.0,75610984,WSL MemTotal-MemAvailable fallback,0,19334454,1677,4,,
745.379,30539.0,75613732,WSL MemTotal-MemAvailable fallback,0,19334454,1677,4,,
746.421,30539.0,75599728,WSL MemTotal-MemAvailable fallback,0,19334454,1677,4,,
747.474,30699.0,75762608,WSL MemTotal-MemAvailable fallback,0,19385495,1677,4,,
748.52,30699.0,75754396,WSL MemTotal-MemAvailable fallback,0,19385610,1677,4,,
749.574,30699.0,75712784,WSL MemTotal-MemAvailable fallback,0,19386213,1677,4,,
750.611,30699.0,75716188,WSL MemTotal-MemAvailable fallback,0,19387232,1677,4,,
751.65,30699.0,75704376,WSL MemTotal-MemAvailable fallback,0,19387232,1677,4,,
752.684,30699.0,75680084,WSL MemTotal-MemAvailable fallback,0,19387232,1677,4,,
753.73,30699.0,75658588,WSL MemTotal-MemAvailable fallback,0,19394147,1677,4,,
754.773,30699.0,75675700,WSL MemTotal-MemAvailable fallback,0,19394147,1677,4,,
755.814,30699.0,75683204,WSL MemTotal-MemAvailable fallback,0,19394147,1677,4,,
756.853,30699.0,75681780,WSL MemTotal-MemAvailable fallback,0,19394147,1677,4,,
757.885,30699.0,75665036,WSL MemTotal-MemAvailable fallback,0,19395438,1677,4,,
758.945,30699.0,75837204,WSL MemTotal-MemAvailable fallback,0,19450506,1677,4,,
759.982,30707.0,75839596,WSL MemTotal-MemAvailable fallback,0,19450506,1677,4,,
761.021,30708.0,75835364,WSL MemTotal-MemAvailable fallback,0,19450511,1677,4,,
762.059,30708.0,75840720,WSL MemTotal-MemAvailable fallback,0,19450522,1677,4,,
763.122,30707.0,75852360,WSL MemTotal-MemAvailable fallback,0,19461076,1677,4,,
764.162,30707.0,75852700,WSL MemTotal-MemAvailable fallback,0,19461076,1677,4,,
765.218,30698.0,75851724,WSL MemTotal-MemAvailable fallback,0,19461076,1677,4,,
766.254,30696.0,75849800,WSL MemTotal-MemAvailable fallback,0,19461076,1677,4,,
767.293,30696.0,75842172,WSL MemTotal-MemAvailable fallback,0,19461082,1677,4,,
768.348,30696.0,75839548,WSL MemTotal-MemAvailable fallback,0,19461082,1677,4,,
769.393,30696.0,75836856,WSL MemTotal-MemAvailable fallback,0,19461083,1677,4,,
770.431,30696.0,75836060,WSL MemTotal-MemAvailable fallback,0,19461083,1677,4,,
771.478,30696.0,75833484,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
772.526,30696.0,75846372,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
773.563,30696.0,75855120,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
774.6,30696.0,75850940,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
775.637,30696.0,75849800,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
776.675,30696.0,75853160,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
777.711,30696.0,75850600,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
778.747,30696.0,75840932,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
779.784,30696.0,75832672,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
780.825,30696.0,75832956,WSL MemTotal-MemAvailable fallback,0,19461086,1677,4,,
781.863,30696.0,75832980,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
782.902,30696.0,75830848,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
783.943,30696.0,75829724,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
784.982,30696.0,75833676,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
786.018,30696.0,75845696,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
787.052,30696.0,75846400,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
788.087,30696.0,75847532,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
789.125,30696.0,75845408,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
790.168,30696.0,75844408,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
791.203,30696.0,75845604,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
792.244,30696.0,75845936,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
793.281,30696.0,75857536,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
794.324,30696.0,75851420,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
795.359,30696.0,75853672,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
796.398,30696.0,75854192,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
797.437,30696.0,75847580,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
798.474,30696.0,75849328,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
799.513,30696.0,75842880,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
800.55,30696.0,75838948,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
801.584,30696.0,75818924,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
802.625,30696.0,75820304,WSL MemTotal-MemAvailable fallback,0,19461087,1677,4,,
803.66,30696.0,75826672,WSL MemTotal-MemAvailable fallback,0,19461088,1677,4,,
804.704,30696.0,75832252,WSL MemTotal-MemAvailable fallback,0,19461088,1677,4,,
805.741,30696.0,75826860,WSL MemTotal-MemAvailable fallback,0,19461088,1677,4,,
806.783,30696.0,75839376,WSL MemTotal-MemAvailable fallback,0,19461088,1677,4,,
807.825,30696.0,75845564,WSL MemTotal-MemAvailable fallback,0,19461088,1677,4,,
808.879,30696.0,75877104,WSL MemTotal-MemAvailable fallback,0,19469768,1677,4,,
809.914,30696.0,75881432,WSL MemTotal-MemAvailable fallback,0,19469768,1677,4,,
810.958,30696.0,75880656,WSL MemTotal-MemAvailable fallback,0,19469768,1677,4,,
811.996,30696.0,75879284,WSL MemTotal-MemAvailable fallback,0,19469768,1677,4,,
813.036,30697.0,75878408,WSL MemTotal-MemAvailable fallback,0,19469768,1677,4,,
814.072,30696.0,75876096,WSL MemTotal-MemAvailable fallback,0,19469768,1677,4,,
815.11,30696.0,75881300,WSL MemTotal-MemAvailable fallback,0,19469768,1677,4,,
816.148,30697.0,75834696,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
817.189,30696.0,75834524,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
818.223,30696.0,75850148,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
819.269,30696.0,75846416,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
820.304,30697.0,75857744,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
821.341,30696.0,75825636,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
822.379,30697.0,75827256,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
823.435,30697.0,75826032,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
824.476,30696.0,75820192,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
825.509,30696.0,75810704,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
826.547,30696.0,75808284,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
827.589,30697.0,75804140,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
828.625,30710.0,75806408,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
829.671,30710.0,75822688,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
830.723,30709.0,75806448,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
831.768,30709.0,75805952,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
832.811,30709.0,75808996,WSL MemTotal-MemAvailable fallback,0,19470116,1677,4,,
833.855,30699.0,75808328,WSL MemTotal-MemAvailable fallback,0,19470387,1677,4,,
834.901,30693.0,75799680,WSL MemTotal-MemAvailable fallback,0,19470387,1677,4,,
835.94,30693.0,75799472,WSL MemTotal-MemAvailable fallback,0,19470387,1677,4,,
836.98,30693.0,75796936,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
838.024,30693.0,75798428,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
839.058,30693.0,75806432,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
840.099,30693.0,75803912,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
841.139,30693.0,75804040,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
842.183,30693.0,75810148,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
843.233,30693.0,75808472,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
844.283,30693.0,75804680,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
845.325,30693.0,75810540,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
846.373,30687.0,75800600,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
847.412,30687.0,75802288,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
848.458,30693.0,75803040,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
849.497,30693.0,75802224,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
850.539,30693.0,75800724,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
851.578,30693.0,75804920,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
852.626,30693.0,75811324,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
853.675,30693.0,75806412,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
854.731,30693.0,75803200,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
855.773,30693.0,75804412,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
856.818,30693.0,75806628,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
857.858,30693.0,75815084,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
858.91,30693.0,75810184,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
859.954,30693.0,75799536,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
860.992,30693.0,75799324,WSL MemTotal-MemAvailable fallback,0,19470577,1677,4,,
862.03,30693.0,75803680,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
863.065,30693.0,75800576,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
864.109,30693.0,75805912,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
865.164,30693.0,75810892,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
866.208,30693.0,75806048,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
867.244,30693.0,75801236,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
868.28,30693.0,75803284,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
869.321,30693.0,75800992,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
870.365,30693.0,75803496,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
871.407,30693.0,75804384,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
872.455,30693.0,75805752,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
873.492,30693.0,75797668,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
874.537,30693.0,75797092,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
875.578,30693.0,75788648,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
876.627,30693.0,75791268,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
877.661,30693.0,75795124,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
878.705,30693.0,75796232,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
879.745,30693.0,75794628,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
880.793,30693.0,75795088,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
881.832,30693.0,75789248,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
882.888,30693.0,75792184,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
883.93,30693.0,75795544,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
884.98,30693.0,75797500,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
886.018,30693.0,75798328,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
887.064,30693.0,75799320,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
888.114,30693.0,75791812,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
889.17,30693.0,75796736,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
890.213,30693.0,75795784,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
891.257,30693.0,75797232,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
892.298,30693.0,75792916,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
893.348,30693.0,75789620,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
894.408,30693.0,75790068,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
895.447,30695.0,75793108,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
896.49,30695.0,75795040,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
897.528,30700.0,75798536,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
898.584,30700.0,75795944,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
899.631,30700.0,75807128,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
900.689,30699.0,75801556,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
901.731,30698.0,75800056,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
902.781,30698.0,75803064,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
903.841,30698.0,75804252,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
904.897,30698.0,75804524,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
905.936,30698.0,75796244,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
906.97,30693.0,75811864,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
908.01,30693.0,75800020,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
909.05,30693.0,75800200,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
910.086,30693.0,75803648,WSL MemTotal-MemAvailable fallback,0,19470690,1677,4,,
911.123,30693.0,75808924,WSL MemTotal-MemAvailable fallback,0,19470691,1677,4,,
912.163,30693.0,75806824,WSL MemTotal-MemAvailable fallback,0,19470691,1677,4,,
913.209,30693.0,75799692,WSL MemTotal-MemAvailable fallback,0,19470691,1677,4,,
914.249,30693.0,75803444,WSL MemTotal-MemAvailable fallback,0,19470693,1677,4,,
915.284,30693.0,75821812,WSL MemTotal-MemAvailable fallback,0,19471714,1677,4,,
916.32,30693.0,75864228,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
917.359,30693.0,75867320,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
918.397,30693.0,75870796,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
919.444,30693.0,75864308,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
920.489,30693.0,75870620,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
921.523,30693.0,75869632,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
922.557,30693.0,75866868,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
923.611,30693.0,75868144,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
924.656,30693.0,75883704,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
925.693,30693.0,75883488,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
926.736,30693.0,75898908,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
927.781,30693.0,75906680,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
928.828,30693.0,75920960,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
929.869,30692.0,75912832,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
930.913,30692.0,75887696,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
931.953,30692.0,75895376,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
932.988,30693.0,75899156,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
934.024,30693.0,75895728,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
935.066,30693.0,75894396,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
936.105,30693.0,75905044,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
937.15,30693.0,75895256,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
938.189,30693.0,75895396,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
939.245,30693.0,75890388,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
940.294,30693.0,75883156,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
941.332,30693.0,75878128,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
942.39,30693.0,75876948,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
943.441,30693.0,75870404,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
944.491,30693.0,75858180,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
945.542,30693.0,75859600,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
946.585,30744.0,75856308,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
947.625,30747.0,75859188,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
948.661,30845.0,75865732,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
949.697,30826.0,75860708,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
950.746,30817.0,75859120,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
951.796,30797.0,75855048,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
952.837,30778.0,75861396,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
953.875,30766.0,75863120,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
954.912,30759.0,75854216,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
955.952,30759.0,75860476,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
956.987,30759.0,75861428,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
958.026,30690.0,75866276,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
959.07,30690.0,75869556,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
960.108,30691.0,75869460,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
961.166,30690.0,75874556,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
962.204,30690.0,75876736,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
963.245,30699.0,75878260,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
964.285,30698.0,75874576,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
965.341,30697.0,75874524,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
966.396,30697.0,75873640,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
967.432,30697.0,75872820,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
968.469,30690.0,75873360,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
969.504,30690.0,75873924,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
970.54,30690.0,75869388,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
971.578,30690.0,75872988,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
972.63,30691.0,75871468,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
973.667,30690.0,75872336,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
974.721,30690.0,75868540,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
975.758,30690.0,75870468,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
976.802,30691.0,75868220,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
977.837,30691.0,75864204,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
978.88,30690.0,75866304,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
979.914,30690.0,75868304,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
980.954,30691.0,75879132,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
982.006,30690.0,75877032,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
983.048,30690.0,75877968,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
984.088,30690.0,75869348,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
985.125,30690.0,75869372,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
986.173,30690.0,75868468,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
987.223,30690.0,75867488,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
988.281,30691.0,75869616,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
989.32,30690.0,75870296,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
990.368,30690.0,75875484,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
991.427,30690.0,75865804,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
992.472,30690.0,75863416,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
993.51,30690.0,75867052,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
994.547,30690.0,75865532,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
995.582,30690.0,75869900,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
996.62,30690.0,75869972,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
997.657,30690.0,75868784,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
998.705,30690.0,75868476,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
999.742,30690.0,75871044,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1000.781,30690.0,75876436,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1001.817,30690.0,75874220,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1002.87,30690.0,75878160,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1003.906,30690.0,75884140,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1004.952,30690.0,75881944,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1006.004,30690.0,75880332,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1007.051,30690.0,75868948,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1008.095,30690.0,75871384,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1009.137,30690.0,75867696,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1010.177,30690.0,75875456,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1011.221,30690.0,75868688,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1012.262,30691.0,75874520,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1013.304,30690.0,75868420,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1014.357,30690.0,75870488,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1015.407,30690.0,75865740,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1016.462,30690.0,75867000,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1017.518,30690.0,75869308,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1018.558,30685.0,75874584,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1019.598,30685.0,75875528,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1020.646,30685.0,75879384,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1021.686,30684.0,75879644,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1022.731,30684.0,75875388,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1023.766,30685.0,75871580,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1024.82,30690.0,75868368,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1025.864,30690.0,75875532,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1026.904,30690.0,75873376,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1027.939,30690.0,75869164,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1028.974,30690.0,75871196,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1030.016,30690.0,75869824,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1031.059,30690.0,75866832,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1032.097,30693.0,75871872,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1033.133,30693.0,75864744,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1034.175,30693.0,75860820,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1035.217,30693.0,75859408,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1036.261,30693.0,75864976,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1037.299,30691.0,75867028,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1038.337,30690.0,75873300,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1039.378,30690.0,75867564,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1040.413,30691.0,75871452,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1041.466,30690.0,75870892,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1042.511,30690.0,75870196,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1043.553,30690.0,75865760,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1044.594,30690.0,75865632,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1045.64,30690.0,75862224,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1046.685,30690.0,75863752,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1047.724,30690.0,75869956,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1048.769,30690.0,75869152,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1049.819,30690.0,75867712,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1050.866,30690.0,75866712,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1051.91,30690.0,75868720,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1052.953,30690.0,75868916,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1053.998,30690.0,75872960,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
1055.038,30690.0,75874020,WSL MemTotal-MemAvailable fallback,0,19483080,1677,4,,
